,sqft_living,sqft_lot,sqft_above,zipcode,waterfront_view,landscape_view,price,season,season_encode
15719,3420,6233,3420,98027,No,No,890900.0,Summer,2
15720,2620,6707,2620,98075,No,No,672500.0,Spring,1
15721,1880,3500,1080,98103,No,No,605000.0,Autumn,0
15722,4560,19080,2490,98004,No,No,1675000.0,Spring,1
15723,2330,7936,2330,98074,No,No,565000.0,Autumn,0
15724,2350,7574,1720,98027,No,No,725000.0,Spring,1
15725,1560,1466,1560,98103,No,No,640000.0,Summer,2
15726,1380,7110,1380,98030,No,No,253750.0,Winter,3
15727,3040,36721,1760,98166,No,No,799950.0,Summer,2
15728,1350,8113,1350,98004,No,No,595000.0,Summer,2
15729,3180,11652,3180,98040,No,Yes,850000.0,Autumn,0
15730,1790,4065,1790,98019,No,No,366000.0,Autumn,0
15731,1986,6000,1746,98136,No,No,715000.0,Autumn,0
15732,2400,7215,2400,98023,No,No,300000.0,Winter,3
15733,4590,9150,3490,98177,No,No,960000.0,Summer,2
15734,1970,3420,1970,98103,No,No,812000.0,Spring,1
15735,1360,9948,1360,98010,No,No,234950.0,Spring,1
15736,2710,4750,1460,98115,No,No,656500.0,Summer,2
15737,920,1598,920,98133,No,No,255000.0,Summer,2
15738,2000,7204,1250,98006,No,No,538000.0,Winter,3
15739,1920,9680,1300,98031,No,No,260000.0,Summer,2
15740,2678,6607,2678,98028,No,No,546200.0,Autumn,0
15741,1220,4541,890,98108,No,No,280500.0,Spring,1
15742,1440,4000,1050,98106,No,No,295000.0,Summer,2
15743,2420,520,2420,98112,No,No,700000.0,Autumn,0
15744,2090,15790,2090,98034,No,No,560000.0,Autumn,0
15745,4030,10888,4030,98075,No,No,912000.0,Spring,1
15746,1310,9282,1310,98052,No,No,437000.0,Spring,1
15747,1800,3074,1800,98072,No,No,447000.0,Spring,1
15748,1160,20100,820,98056,No,No,500000.0,Autumn,0
15749,1160,5969,880,98115,No,No,508300.0,Spring,1
15750,1870,7853,1300,98125,No,No,485000.0,Summer,2
15751,3700,7647,3700,98155,No,Yes,540000.0,Spring,1
15752,2280,8765,2280,98058,No,No,356000.0,Autumn,0
15753,1720,6099,860,98115,No,No,525000.0,Summer,2
15754,3630,11775,3630,98074,No,No,962800.0,Spring,1
15755,2040,6300,2040,98031,No,No,315000.0,Autumn,0
15756,1750,1879,1750,98107,No,No,525000.0,Summer,2
15757,1550,2285,1550,98106,No,No,325000.0,Spring,1
15758,2500,8725,1500,98004,No,No,965800.0,Spring,1
15759,1440,3600,1440,98116,No,No,550000.0,Summer,2
15760,1130,13927,1130,98168,No,No,182200.0,Autumn,0
15761,1210,8505,1210,98106,No,No,315000.0,Autumn,0
15762,960,5000,960,98107,No,No,500000.0,Summer,2
15763,2160,7737,2160,98065,No,No,480000.0,Summer,2
15764,3400,8965,1820,98105,No,No,1690000.0,Spring,1
15765,3960,321908,2690,98038,No,No,525000.0,Autumn,0
15766,1900,9075,1900,98133,No,No,407500.0,Spring,1
15767,2620,35124,2620,98092,No,No,443000.0,Spring,1
15768,3150,13700,3150,98040,No,No,1256500.0,Spring,1
15769,1040,4480,870,98109,No,No,642000.0,Summer,2
15770,1540,7558,1540,98052,No,No,520000.0,Winter,3
15771,1820,5000,1720,98116,No,No,750000.0,Summer,2
15772,1930,4500,1930,98112,No,No,855000.0,Spring,1
15773,1430,27153,1430,98065,No,No,275000.0,Autumn,0
15774,2920,5250,1800,98002,No,No,265000.0,Autumn,0
15775,3100,45738,3100,98053,No,No,894400.0,Spring,1
15776,1200,12856,1200,98027,No,No,546000.0,Winter,3
15777,2390,7489,2390,98053,No,No,699950.0,Autumn,0
15778,1270,10713,1270,98034,No,No,435000.0,Spring,1
15779,1300,7200,1300,98031,No,No,259500.0,Spring,1
15780,2290,4785,2290,98038,No,No,359950.0,Autumn,0
15781,1740,10000,1740,98074,No,No,517000.0,Winter,3
15782,1590,5400,1280,98118,No,Yes,579000.0,Summer,2
15783,2420,10735,2420,98052,No,No,525000.0,Autumn,0
15784,2130,9653,1500,98031,No,No,320000.0,Spring,1
15785,1950,13320,1370,98007,No,No,635000.0,Spring,1
15786,2150,5397,2150,98058,No,No,400000.0,Autumn,0
15787,1270,7700,1270,98052,No,No,455000.0,Autumn,0
15788,1850,22767,1850,98074,No,No,572000.0,Winter,3
15789,1440,136778,1140,98072,No,No,650000.0,Spring,1
15790,1390,7417,1390,98001,No,No,162500.0,Winter,3
15791,1340,1240,1150,98052,No,No,400000.0,Autumn,0
15792,1190,9000,1190,98028,No,No,268300.0,Spring,1
15793,3830,4800,3050,98119,No,No,989000.0,Summer,2
15794,1780,10409,1280,98058,No,No,342000.0,Summer,2
15795,3130,5999,3130,98042,No,No,315000.0,Spring,1
15796,1830,8384,1320,98034,No,No,485000.0,Spring,1
15797,2550,7500,1750,98023,No,No,277500.0,Winter,3
15798,3790,90169,3790,98053,No,No,1295000.0,Spring,1
15799,1800,10890,1800,98027,No,No,385000.0,Summer,2
15800,1630,7680,830,98125,No,No,426000.0,Autumn,0
15802,1870,6000,1870,98125,No,No,449000.0,Winter,3
15803,980,3915,980,98118,No,No,375000.0,Winter,3
15804,2860,10625,1920,98115,No,No,1187500.0,Spring,1
15805,1470,5597,1470,98029,No,No,468000.0,Spring,1
15806,1160,5000,1160,98144,No,No,336000.0,Spring,1
15807,1940,6555,1940,98038,No,No,392000.0,Summer,2
15808,1630,7969,1100,98034,No,No,412500.0,Summer,2
15809,2755,11612,2755,98019,No,No,545000.0,Spring,1
15811,1430,5600,1430,98118,No,No,440000.0,Spring,1
15812,1400,7341,1300,98155,No,No,294450.0,Winter,3
15813,2520,7205,2520,98003,No,No,335000.0,Summer,2
15814,1290,10125,1290,98028,No,No,362000.0,Autumn,0
15815,1400,18002,1400,98019,No,No,322000.0,Autumn,0
15816,740,8853,740,98166,No,No,230500.0,Spring,1
15817,1710,9996,1710,98108,No,No,380000.0,Spring,1
15818,2414,7693,2414,98002,No,No,292000.0,Summer,2
15819,1040,7500,1040,98198,No,No,172500.0,Summer,2
15820,3540,7091,1970,98199,No,Yes,784000.0,Summer,2
15821,2530,11549,1700,98033,No,No,525000.0,Autumn,0
15822,2320,7609,2320,98027,No,No,600000.0,Summer,2
15823,2530,16102,2530,98038,No,No,435000.0,Autumn,0
15824,2790,7600,2790,98056,No,No,359900.0,Winter,3
15825,1950,7139,1150,98178,Yes,No,700000.0,Winter,3
15826,1020,889,720,98126,No,No,280000.0,Spring,1
15827,3110,24466,3110,98059,No,No,655000.0,Autumn,0
15828,5310,16909,3090,98006,No,No,2480000.0,Spring,1
15829,2580,23925,2580,98023,No,No,499950.0,Winter,3
15830,1380,1021,1160,98122,No,No,540000.0,Summer,2
15831,3980,9209,3980,98074,No,No,970000.0,Spring,1
15832,2080,7000,1400,98058,No,No,330000.0,Summer,2
15833,1530,8000,1530,98052,No,No,474000.0,Summer,2
15834,1930,9310,1930,98008,No,No,670000.0,Spring,1
15835,2330,9687,2330,98112,No,No,1300000.0,Spring,1
15836,3860,10361,2940,98006,No,No,1160000.0,Summer,2
15837,2880,8061,2880,98058,No,No,440000.0,Winter,3
15838,1590,2088,1590,98033,No,No,411000.0,Summer,2
15839,2150,4000,1470,98144,No,No,500000.0,Summer,2
15840,2300,13342,2300,98125,Yes,No,1335000.0,Winter,3
15841,2900,6400,2300,98199,No,No,696000.0,Winter,3
15842,1970,11088,1180,98155,No,No,465000.0,Spring,1
15843,1740,7500,1220,98052,No,No,518000.0,Summer,2
15844,1220,7250,1220,98045,No,No,251000.0,Spring,1
15845,1290,13282,1290,98030,No,No,255000.0,Spring,1
15846,780,8271,780,98115,No,No,319000.0,Summer,2
15847,2210,3400,1470,98115,No,No,719000.0,Autumn,0
15848,5930,13288,3920,98027,No,No,1520000.0,Summer,2
15849,1950,4553,1950,98056,No,No,322000.0,Winter,3
15850,1340,7920,1340,98001,No,No,205000.0,Spring,1
15851,1590,6240,1060,98146,No,No,229000.0,Winter,3
15852,1780,9672,1350,98133,No,No,395000.0,Autumn,0
15853,760,7272,760,98003,No,No,183000.0,Spring,1
15854,1720,7800,1170,98052,No,No,583500.0,Autumn,0
15855,2070,25710,2070,98022,No,No,312000.0,Winter,3
15856,1790,9860,1410,98052,No,No,539000.0,Autumn,0
15857,3230,12651,3230,98001,No,No,409000.0,Spring,1
15858,1400,4000,870,98117,No,No,510250.0,Spring,1
15859,1370,3827,1020,98199,No,No,535000.0,Winter,3
15860,1600,7936,1600,98038,No,No,280000.0,Autumn,0
15861,950,8400,950,98056,No,No,286000.0,Spring,1
15862,2210,7660,1460,98116,No,Yes,710000.0,Spring,1
15863,930,6380,930,98115,No,No,395000.0,Summer,2
15864,810,8494,810,98155,No,No,237500.0,Autumn,0
15865,1630,6550,850,98126,No,No,464000.0,Winter,3
15866,1770,10080,1770,98125,No,No,495000.0,Autumn,0
15867,710,6060,710,98118,No,No,257500.0,Winter,3
15868,3990,23544,2300,98023,No,No,570000.0,Winter,3
15869,2310,7485,2310,98058,No,No,362000.0,Autumn,0
15870,1620,6000,1040,98103,No,No,640000.0,Summer,2
15871,1140,8800,1140,98001,No,No,172500.0,Spring,1
15872,1040,4880,1040,98115,No,No,596000.0,Winter,3
15873,2170,9796,1650,98006,No,No,840000.0,Spring,1
15874,3370,23065,1920,98028,Yes,No,1600000.0,Autumn,0
15875,901,1245,901,98115,No,No,435000.0,Autumn,0
15876,840,7870,840,98155,No,No,251000.0,Autumn,0
15877,1650,9750,1650,98059,No,No,282500.0,Autumn,0
15878,1380,7226,1140,98042,No,No,265000.0,Autumn,0
15879,910,10240,910,98053,No,No,330000.0,Winter,3
15880,1230,3800,1230,98115,No,No,435000.0,Summer,2
15881,1740,8560,1500,98199,No,No,827235.0,Winter,3
15882,1290,5000,1290,98146,No,No,249950.0,Spring,1
15883,1950,18533,1950,98024,No,No,400000.0,Spring,1
15884,2150,7944,2150,98092,No,No,300499.0,Autumn,0
15885,1560,5220,1560,98115,No,No,449000.0,Spring,1
15886,1120,3220,1120,98103,No,No,500000.0,Autumn,0
15887,1790,7526,1790,98004,No,No,865000.0,Autumn,0
15888,3290,5414,2360,98034,No,Yes,899950.0,Summer,2
15889,1540,9541,1540,98034,No,No,370000.0,Summer,2
15890,4240,226097,3410,98053,No,No,442500.0,Spring,1
15891,1010,9945,1010,98065,No,No,310000.0,Spring,1
15892,2970,12750,2130,98004,No,Yes,1565000.0,Summer,2
15893,2190,9113,2190,98001,No,No,245000.0,Autumn,0
15894,700,8100,700,98155,No,No,254950.0,Autumn,0
15895,3300,7480,3300,98052,No,No,510000.0,Summer,2
15896,1370,5000,1370,98019,No,No,299950.0,Spring,1
15897,2680,4500,2680,98038,No,No,379950.0,Summer,2
15898,1390,4820,910,98133,No,No,350000.0,Summer,2
15899,1700,3575,1700,98108,No,No,300000.0,Summer,2
15900,2510,6339,1810,98199,No,No,994000.0,Spring,1
15901,1700,8067,1250,98155,No,No,315000.0,Autumn,0
15902,2180,11200,2180,98072,No,No,480500.0,Spring,1
15903,1770,5720,1140,98126,No,No,373000.0,Summer,2
15904,3290,5951,3290,98075,No,No,728000.0,Autumn,0
15905,3040,7125,2240,98178,No,Yes,415000.0,Autumn,0
15906,2460,5091,2460,98058,No,No,427500.0,Summer,2
15907,970,10000,970,98074,No,No,339300.0,Autumn,0
15908,1320,6205,1320,98133,No,No,313000.0,Spring,1
15909,1900,1612,1430,98136,No,No,431500.0,Spring,1
15910,1220,835,1220,98103,No,No,415000.0,Spring,1
15911,1470,9750,1470,98052,No,No,490000.0,Spring,1
15912,4630,24054,4630,98075,No,No,1425000.0,Spring,1
15913,1400,9750,1400,98030,No,No,275000.0,Spring,1
15914,1070,5080,1070,98106,No,No,325000.0,Winter,3
15915,3630,6000,2470,98033,No,No,1180000.0,Summer,2
15916,1970,4590,1970,98103,No,No,690000.0,Autumn,0
15917,2010,9474,2010,98166,No,No,410000.0,Spring,1
15918,2820,5934,1770,98116,No,No,960000.0,Summer,2
15919,2530,8669,2530,98023,No,No,299250.0,Autumn,0
15920,710,14000,710,98166,No,No,239000.0,Summer,2
15921,1210,9400,1210,98106,No,No,235000.0,Spring,1
15922,2370,217800,2370,98053,No,No,587000.0,Spring,1
15923,2300,6087,2300,98056,No,No,431000.0,Summer,2
15924,3110,6765,2550,98115,No,Yes,1636000.0,Summer,2
15925,1990,6500,1090,98055,No,No,285000.0,Winter,3
15926,2630,10156,2630,98006,No,No,778000.0,Autumn,0
15927,1300,7975,1300,98008,No,No,415000.0,Summer,2
15928,1680,4500,1680,98053,No,No,550285.0,Winter,3
15929,2180,9865,1660,98040,No,No,910000.0,Summer,2
15930,2770,9136,2770,98006,No,No,860000.0,Spring,1
15931,2120,5000,1980,98103,No,No,765000.0,Autumn,0
15932,2830,20345,1980,98004,No,No,782000.0,Spring,1
15933,1370,1764,1180,98119,No,No,525000.0,Spring,1
15934,2810,435600,2810,98045,No,No,745000.0,Winter,3
15935,3520,35512,2760,98022,No,No,470000.0,Summer,2
15936,1990,5650,1320,98178,No,Yes,345000.0,Summer,2
15937,2070,7800,1170,98003,No,No,279000.0,Spring,1
15938,1320,8100,1320,98177,No,No,500000.0,Summer,2
15939,1300,8160,1300,98056,No,No,237000.0,Summer,2
15940,1260,9346,1260,98030,No,No,200500.0,Summer,2
15941,2400,9900,1250,98166,No,No,387500.0,Spring,1
15942,1950,8040,1950,98125,No,No,392500.0,Summer,2
15943,1430,12430,1430,98056,No,No,305000.0,Winter,3
15944,2110,10100,2110,98006,No,No,981000.0,Autumn,0
15945,2980,8770,2980,98075,No,No,680000.0,Winter,3
15946,2068,7242,2068,98001,No,No,276000.0,Summer,2
15947,3380,8330,3380,98177,No,No,655500.0,Spring,1
15948,2810,13144,1440,98007,No,No,555000.0,Winter,3
15949,930,10505,930,98148,No,No,235000.0,Spring,1
15950,1300,8879,920,98155,No,No,325000.0,Winter,3
15951,1320,8100,880,98166,No,No,268950.0,Autumn,0
15952,1580,14040,1050,98001,No,No,264500.0,Autumn,0
15953,1620,5250,1620,98003,No,No,240000.0,Autumn,0
15954,2750,226512,2750,98070,No,No,819000.0,Winter,3
15955,2210,5000,1530,98122,No,No,850000.0,Spring,1
15956,1740,9600,1160,98188,No,No,294950.0,Autumn,0
15957,2120,13644,1420,98040,No,Yes,693000.0,Winter,3
15958,2780,7290,2780,98059,No,No,478000.0,Autumn,0
15959,830,6893,830,98125,No,No,222000.0,Winter,3
15960,2070,11286,2070,98056,No,No,635000.0,Spring,1
15961,1390,1278,1140,98107,No,No,469000.0,Autumn,0
15962,2610,5866,2610,98038,No,No,350000.0,Summer,2
15963,1460,11726,1290,98146,No,No,180000.0,Winter,3
15964,3390,39356,1640,98027,No,No,490000.0,Spring,1
15965,1360,6000,860,98103,No,No,360000.0,Autumn,0
15966,2807,9430,2807,98028,No,No,630000.0,Summer,2
15967,1340,2006,1340,98119,No,No,615000.0,Spring,1
15968,1340,7202,1340,98038,No,No,279950.0,Autumn,0
15969,1160,8813,1160,98125,No,No,317000.0,Summer,2
15970,2470,7350,1600,98052,No,No,618000.0,Autumn,0
15971,2000,8713,1000,98008,No,No,620000.0,Spring,1
15972,1110,6250,1110,98115,No,No,345000.0,Spring,1
15973,2240,3750,1220,98103,No,No,608000.0,Autumn,0
15974,1920,11603,1920,98058,No,No,325000.0,Winter,3
15975,2270,13000,2270,98058,No,No,475000.0,Autumn,0
15976,1530,9997,1020,98001,No,No,154000.0,Autumn,0
15977,3330,19126,2610,98040,No,No,1190000.0,Summer,2
15978,2643,5750,2643,98030,No,No,376950.0,Autumn,0
15979,1250,3360,1250,98103,No,No,500000.0,Summer,2
15980,3230,129578,2100,98014,No,No,499950.0,Spring,1
15981,880,9035,880,98059,No,No,230000.0,Winter,3
15982,2220,5900,2220,98117,No,No,652600.0,Winter,3
15983,1130,7000,1130,98023,No,No,185000.0,Winter,3
15984,1450,8820,1050,98168,No,No,274950.0,Summer,2
15985,760,6035,760,98136,No,No,447000.0,Winter,3
15986,1150,30184,1150,98055,No,No,129000.0,Summer,2
15987,2720,9856,2720,98059,No,No,436000.0,Spring,1
15988,2080,5000,2080,98103,No,No,825000.0,Autumn,0
15989,1080,16000,1080,98001,No,No,225000.0,Autumn,0
15990,1890,6088,1890,98002,No,No,265000.0,Spring,1
15991,1500,5111,1500,98122,No,No,765000.0,Spring,1
15992,1960,2166,1260,98103,No,No,509000.0,Autumn,0
15993,2570,8640,2570,98005,No,No,762450.0,Spring,1
15994,1830,9000,1030,98155,No,No,465000.0,Winter,3
15995,1980,6250,1090,98136,No,Yes,564000.0,Summer,2
15996,1130,5236,1130,98146,No,No,384500.0,Spring,1
15997,2010,33090,2010,98022,No,No,415000.0,Autumn,0
15998,1820,8409,910,98155,No,No,345000.0,Winter,3
15999,2340,6896,2340,98059,No,No,465950.0,Summer,2
16001,1780,11096,1210,98074,No,No,500000.0,Winter,3
16002,2450,20348,1410,98075,No,No,450000.0,Autumn,0
16003,2410,8284,1210,98034,No,No,475000.0,Autumn,0
16004,3380,20021,1690,98004,No,No,1346400.0,Spring,1
16005,1710,5120,1710,98115,No,No,747000.0,Spring,1
16006,1740,6220,1740,98177,No,No,395000.0,Summer,2
16007,1995,1483,1760,98102,No,No,505000.0,Autumn,0
16008,1760,9282,1100,98001,No,No,215000.0,Autumn,0
16009,3970,210830,3970,98045,No,No,775000.0,Winter,3
16010,3000,5471,3000,98059,No,No,540000.0,Autumn,0
16011,1540,8925,1540,98133,No,No,392500.0,Autumn,0
16013,2160,15788,2160,98004,No,No,1190000.0,Spring,1
16014,1810,10684,1810,98058,No,No,252500.0,Autumn,0
16015,2440,3502,1970,98005,No,No,730000.0,Spring,1
16016,3200,9200,1600,98146,No,No,497300.0,Spring,1
16017,2970,34981,2970,98077,No,No,640000.0,Autumn,0
16018,2290,7125,1190,98008,No,No,580000.0,Spring,1
16019,1820,34800,1820,98027,No,No,377000.0,Summer,2
16020,3010,3600,2370,98112,No,No,1280000.0,Summer,2
16021,1360,1488,1120,98199,No,No,396500.0,Summer,2
16022,2080,2999,2080,98059,No,No,300000.0,Summer,2
16023,1110,4800,1110,98117,No,No,532000.0,Spring,1
16024,1560,4500,1560,98053,No,No,579000.0,Winter,3
16025,3520,7815,3140,98199,No,No,1400000.0,Spring,1
16026,2280,43560,1380,98166,No,Yes,571000.0,Autumn,0
16027,1370,9288,1370,98059,No,No,301950.0,Summer,2
16028,2340,2970,2160,98103,No,No,660000.0,Summer,2
16029,3170,10688,3170,98001,No,No,455000.0,Summer,2
16030,1380,5060,1380,98133,No,No,375000.0,Winter,3
16031,2700,6769,2700,98042,No,No,470000.0,Winter,3
16032,1300,10484,1300,98028,No,No,374990.0,Spring,1
16033,1900,3690,1900,98053,No,No,541500.0,Spring,1
16034,3750,7821,3750,98074,No,No,782500.0,Spring,1
16035,1552,3677,1552,98092,No,No,264000.0,Spring,1
16036,2500,7417,2500,98074,No,No,640000.0,Summer,2
16037,1770,8141,1770,98177,No,No,660000.0,Winter,3
16038,4210,17258,4210,98006,No,No,1365000.0,Summer,2
16039,2170,8140,2170,98030,No,No,389950.0,Spring,1
16040,1510,19874,1510,98146,No,No,226000.0,Spring,1
16041,1870,40250,1870,98038,No,No,390000.0,Summer,2
16042,1570,8111,1570,98074,No,No,485000.0,Winter,3
16043,2480,4602,2480,98052,No,No,840000.0,Spring,1
16044,3580,21343,2140,98155,No,No,600000.0,Autumn,0
16045,1480,6210,1080,98133,No,No,331000.0,Summer,2
16046,2610,6000,1310,98115,No,No,780000.0,Autumn,0
16047,1700,8481,1700,98003,No,No,300000.0,Autumn,0
16048,1240,7620,1240,98166,No,No,361810.0,Autumn,0
16049,1660,6582,1000,98133,No,No,467000.0,Spring,1
16050,1620,10000,1620,98178,No,No,399000.0,Winter,3
16051,1130,7500,1130,98108,No,No,315450.0,Autumn,0
16052,1310,5000,1310,98103,No,No,600000.0,Spring,1
16053,1710,5200,910,98042,No,No,247500.0,Spring,1
16054,2140,5037,2140,98118,No,No,330000.0,Winter,3
16055,2350,7210,2350,98011,No,No,500000.0,Summer,2
16056,1570,10050,1570,98028,No,No,367500.0,Summer,2
16057,2780,32880,2780,98045,No,No,560000.0,Autumn,0
16058,2540,7620,1320,98116,No,No,655000.0,Summer,2
16059,2500,7140,1250,98008,No,No,530000.0,Autumn,0
16060,2080,26574,1380,98002,No,No,270000.0,Spring,1
16061,1760,2875,1290,98126,No,No,437500.0,Autumn,0
16062,1760,10349,1760,98005,No,No,575000.0,Winter,3
16063,1940,6887,1940,98023,No,No,278000.0,Autumn,0
16064,3010,6181,3010,98056,No,No,568500.0,Autumn,0
16065,2460,9606,2460,98168,No,No,280000.0,Spring,1
16066,750,6350,750,98103,No,No,250000.0,Summer,2
16067,1300,72309,680,98006,No,No,247500.0,Spring,1
16068,3710,13874,2340,98006,No,No,1250000.0,Winter,3
16069,2360,15008,1920,98028,No,No,535000.0,Autumn,0
16070,3190,6899,3190,98034,No,No,814842.0,Summer,2
16071,2181,5521,2181,98001,No,No,340000.0,Winter,3
16072,1890,9100,1890,98133,No,No,359950.0,Summer,2
16073,2610,5544,1680,98117,No,No,750000.0,Summer,2
16074,3090,8125,3090,98117,No,No,1220000.0,Autumn,0
16075,860,5040,860,98117,No,No,370000.0,Summer,2
16076,1000,9170,1000,98058,No,No,329950.0,Spring,1
16077,2760,35171,2760,98058,No,No,500000.0,Winter,3
16078,3490,18521,3490,98077,No,No,734000.0,Autumn,0
16079,2960,5054,2960,98038,No,No,385000.0,Summer,2
16080,1280,4635,840,98118,No,No,230000.0,Spring,1
16081,3230,7200,1640,98033,No,Yes,1385000.0,Summer,2
16082,1830,4992,1230,98118,No,No,210000.0,Winter,3
16083,1420,13187,1420,98059,No,No,293000.0,Summer,2
16084,1580,3774,1580,98117,No,No,465000.0,Autumn,0
16085,1960,44634,1130,98028,No,No,449000.0,Winter,3
16086,1670,10725,1670,98178,No,No,325000.0,Spring,1
16087,1670,7056,1670,98002,No,No,180000.0,Summer,2
16088,2960,5000,1790,98103,No,No,650000.0,Spring,1
16089,2420,7102,1670,98177,No,No,665000.0,Autumn,0
16090,1420,16000,1420,98166,No,No,324450.0,Autumn,0
16091,2170,5750,1370,98116,No,No,588000.0,Spring,1
16092,1310,5200,1160,98126,No,No,200000.0,Spring,1
16093,1830,11090,1060,98028,No,No,383000.0,Autumn,0
16094,1360,2500,730,98107,No,No,499950.0,Winter,3
16095,3440,12350,1760,98003,No,No,549000.0,Spring,1
16096,2010,7264,1290,98103,No,No,465000.0,Winter,3
16097,2450,19744,2450,98038,No,No,450000.0,Summer,2
16098,3030,7800,1580,98033,No,No,799900.0,Spring,1
16099,2480,91911,1470,98027,No,No,495000.0,Spring,1
16100,4310,10842,3140,98177,No,No,1200000.0,Summer,2
16101,2120,15000,2120,98052,No,No,637000.0,Winter,3
16102,2210,4366,2210,98122,No,No,589000.0,Winter,3
16103,1400,10350,1400,98059,No,No,305000.0,Summer,2
16104,2760,5200,1790,98144,No,No,600000.0,Spring,1
16105,2550,6256,2550,98072,No,No,587000.0,Spring,1
16106,2220,4000,2220,98112,No,No,1425000.0,Spring,1
16107,1320,11212,1320,98002,No,No,250000.0,Spring,1
16108,2440,3202,1640,98133,No,No,515000.0,Spring,1
16109,3780,10308,3780,98075,No,No,833000.0,Spring,1
16110,4720,32467,3190,98059,No,No,860000.0,Summer,2
16111,2360,6678,1760,98115,No,No,550000.0,Autumn,0
16112,890,6000,890,98178,No,No,180000.0,Spring,1
16113,1770,9375,1170,98052,No,No,507000.0,Summer,2
16114,1720,128066,1720,98027,No,No,427000.0,Summer,2
16115,2490,2722,2020,98005,No,No,616950.0,Autumn,0
16116,1890,10550,1010,98056,No,No,372000.0,Summer,2
16117,1020,6380,1020,98115,No,No,290000.0,Autumn,0
16118,2420,8438,2420,98022,No,No,329990.0,Spring,1
16119,1600,8156,1600,98155,No,No,393500.0,Autumn,0
16120,3370,17458,2000,98040,No,No,1550000.0,Spring,1
16121,1720,8300,1720,98023,No,No,240000.0,Spring,1
16122,1090,8640,1090,98166,No,No,285000.0,Spring,1
16123,1090,9862,1090,98074,No,No,382500.0,Spring,1
16124,3600,16101,3600,98112,No,No,1925000.0,Spring,1
16125,2760,9471,1760,98115,No,No,800000.0,Summer,2
16126,2770,24140,2770,98033,No,No,550000.0,Spring,1
16127,2520,15205,2040,98028,No,No,387846.0,Winter,3
16128,1960,16015,1960,98002,No,No,367500.0,Summer,2
16129,1760,4264,1760,98112,No,No,780500.0,Summer,2
16130,1090,6775,850,98115,No,No,680000.0,Spring,1
16131,1960,7875,1960,98034,No,No,434400.0,Winter,3
16132,1220,17172,1220,98033,No,No,370000.0,Summer,2
16133,1730,8073,1350,98177,No,No,465000.0,Spring,1
16134,1830,6925,1830,98058,No,No,323000.0,Spring,1
16135,1600,9921,1600,98042,No,No,270000.0,Winter,3
16136,2040,42693,2040,98052,No,No,1320000.0,Winter,3
16137,2710,6583,2710,98059,No,No,560000.0,Summer,2
16138,1140,4500,840,98144,No,No,450000.0,Spring,1
16139,930,7740,930,98125,No,No,290000.0,Summer,2
