,bedrooms,bathrooms,sqft_living,floors,yr_built,zipcode,waterfront_view,landscape_view,condition_evaluation,grade_evaluation,renovated,price/sqft
20700,4,2,2990,2,2014,98028,No,No,Regular,Regular,No,188.95
20701,2,1,1240,2,2014,98117,No,No,Regular,Regular,No,439.52
20702,3,2,2230,2,2006,98042,No,No,Regular,Regular,No,149.64
20703,3,3,3700,2,1998,98033,No,No,Regular,Good,No,400.0
20704,4,3,2290,2,2012,98028,No,No,Regular,Regular,No,231.44
20705,2,1,950,3,2006,98107,No,No,Regular,Regular,No,416.84
20706,2,1,1120,2,2012,98027,No,No,Regular,Regular,No,272.32
20707,5,3,2420,2,2013,98118,No,No,Regular,Regular,No,157.02
20708,4,2,1714,2,2010,98055,No,No,Regular,Regular,No,177.95
20709,4,2,2230,2,2011,98056,No,No,Regular,Regular,No,197.31
20710,4,3,2530,2,2013,98148,No,No,Regular,Regular,No,181.42
20711,3,3,1550,2,2005,98122,No,No,Regular,Regular,No,341.94
20712,4,2,3110,2,2012,98059,No,No,Regular,Regular,No,192.93
20713,3,3,2100,2,2008,98144,No,No,Regular,Regular,No,245.24
20714,4,2,2150,2,2007,98002,No,No,Regular,Regular,No,127.91
20715,3,1,1630,2,2014,98107,No,No,Regular,Regular,No,331.29
20716,3,2,2230,2,2005,98065,No,No,Regular,Regular,No,199.55
20717,3,2,1320,3,2009,98106,No,No,Regular,Regular,No,215.91
20718,3,2,1590,2,2010,98144,No,No,Regular,Regular,No,301.89
20719,5,3,2610,2,2005,98118,No,No,Regular,Regular,No,168.58
20720,3,2,1440,2,2008,98146,No,No,Regular,Regular,No,199.62
20721,4,2,2630,2,2006,98059,No,No,Regular,Good,No,193.14
20722,3,3,3390,2,2012,98056,No,No,Regular,Good,No,221.24
20723,3,1,1400,3,2007,98115,No,No,Regular,Regular,No,303.57
20724,3,3,1900,2,2009,98126,No,No,Regular,Regular,No,221.05
20725,3,2,1350,3,2006,98136,No,No,Regular,Regular,No,292.56
20726,4,3,3420,2,2012,98065,No,No,Regular,Good,No,185.67
20727,3,2,2150,2,1995,98038,No,No,Regular,Regular,No,238.6
20728,4,2,2110,2,2012,98038,No,No,Regular,Regular,No,180.09
20729,4,3,3810,1,2007,98033,No,Yes,Regular,Good,No,296.59
20730,5,3,2870,2,2007,98011,No,No,Regular,Regular,No,188.15
20731,2,2,1240,2,2009,98027,No,No,Regular,Regular,No,284.27
20732,4,3,3610,2,2008,98058,No,No,Regular,Good,No,167.04
20733,4,2,2310,2,2013,98177,No,No,Regular,Good,No,296.54
20734,4,3,1930,1,2006,98019,No,No,Regular,Regular,No,171.33
20735,3,3,1390,2,2006,98118,No,No,Regular,Regular,No,197.84
20736,3,2,1578,2,2010,98030,No,No,Regular,Regular,No,164.73
20737,3,2,1720,1,2011,98014,No,No,Regular,Good,No,256.4
20738,5,3,4700,2,2006,98033,No,No,Regular,Good,No,241.49
20739,3,3,1970,2,2007,98144,No,No,Regular,Regular,No,299.49
20740,3,2,1460,2,2012,98116,No,No,Regular,Regular,No,340.41
20741,3,2,1930,2,2014,98001,No,No,Regular,Regular,No,179.02
20742,3,2,1300,2,2006,98102,No,No,Regular,Regular,No,432.69
20743,3,2,1445,2,2005,98027,No,No,Regular,Regular,No,245.67
20744,2,2,860,2,2009,98118,No,No,Regular,Good,No,401.16
20745,3,2,3040,2,2007,98056,No,No,Regular,Good,No,157.24
20746,3,2,2424,2,2014,98030,No,No,Regular,Good,No,161.51
20747,2,1,1084,2,1976,98125,No,No,Regular,Regular,No,244.46
20748,3,2,2510,2,2005,98106,No,No,Regular,Regular,No,157.37
20749,2,1,1220,3,2006,98133,No,No,Regular,Regular,No,234.68
20750,2,2,1280,2,2009,98118,No,No,Regular,Regular,No,289.06
20751,5,3,3740,2,2014,98117,No,No,Regular,Good,No,288.5
20752,3,2,1852,2,2014,98002,No,No,Regular,Regular,No,161.39
20753,4,2,2580,2,2007,98029,No,No,Regular,Good,No,300.39
20754,4,3,3190,2,2010,98027,No,No,Regular,Good,No,247.65
20755,3,2,3400,2,2014,98115,No,No,Regular,Regular,No,308.82
20756,2,1,1090,2,1982,98034,No,No,Regular,Regular,No,228.44
20757,3,2,2360,1,2011,98030,No,No,Regular,Regular,No,147.46
20758,5,2,2460,2,2011,98038,No,No,Regular,Regular,No,145.53
20759,5,2,2025,2,2007,98001,No,No,Regular,Regular,No,128.4
20760,4,3,4410,2,2006,98065,No,No,Regular,Good,No,173.47
20761,3,2,2810,2,2005,98052,No,No,Regular,Good,No,262.99
20762,5,3,4490,2,2006,98027,No,No,Regular,Good,No,198.22
20763,4,2,3070,2,2006,98055,No,No,Regular,Good,No,150.49
20764,4,2,1984,1,1962,98198,No,No,Regular,Regular,No,191.53
20765,5,3,4750,2,2013,98198,No,No,Regular,Good,No,162.11
20766,4,3,2760,2,2014,98056,No,No,Regular,Regular,No,232.25
20767,4,4,4360,2,2007,98008,Yes,No,Regular,Good,No,527.52
20768,4,2,3060,1,2008,98022,No,No,Regular,Regular,No,120.59
20769,4,3,2770,2,2014,98109,No,No,Regular,Good,No,401.44
20770,5,2,2990,2,2015,98133,No,No,Regular,Regular,No,119.4
20771,3,2,1540,2,2002,98102,No,No,Regular,Regular,No,422.08
20772,3,2,1400,3,2007,98103,No,No,Regular,Regular,No,402.5
20773,3,2,1680,2,2007,98155,No,No,Regular,Regular,No,205.36
20774,3,2,2260,1,2012,98058,No,No,Regular,Good,No,212.37
20775,4,3,3400,2,2012,98065,No,No,Regular,Good,No,194.12
20776,4,2,2930,2,2007,98006,No,No,Regular,Good,No,273.04
20777,3,2,1239,1,2009,98030,No,No,Regular,Regular,No,204.28
20778,3,3,2100,2,2011,98118,No,No,Regular,Good,No,264.29
20780,4,1,1200,1,1933,98133,No,No,Regular,Regular,No,316.67
20781,2,1,680,2,2005,98103,No,No,Regular,Regular,No,351.47
20782,4,3,2690,2,2014,98136,No,No,Regular,Good,No,282.53
20783,4,2,2750,2,2011,98019,No,No,Regular,Regular,No,156.36
20784,3,2,2450,2,2010,98053,No,No,Regular,Regular,No,269.39
20785,4,2,2620,2,2014,98146,No,No,Regular,Regular,No,152.66
20786,2,2,1130,2,2007,98122,No,No,Regular,Good,No,363.72
20787,4,2,2790,2,2014,98045,No,No,Regular,Regular,No,173.28
20788,3,2,1820,3,2014,98126,No,No,Regular,Good,No,258.21
20789,4,2,2910,2,2013,98045,No,No,Regular,Regular,No,173.22
20790,4,2,2568,2,2014,98092,No,No,Regular,Good,No,165.89
20791,4,2,3090,2,2010,98074,No,No,Regular,Good,No,245.96
20792,2,2,1460,2,2014,98112,No,No,Regular,Regular,No,479.45
20793,3,2,2010,2,2014,98122,No,No,Regular,Regular,No,373.11
20794,4,2,2610,2,2006,98103,No,No,Regular,Regular,No,258.47
20795,2,1,960,2,2008,98103,No,No,Regular,Regular,No,468.75
20796,3,2,1528,2,2011,98030,No,No,Regular,Regular,No,178.01
20797,2,1,1310,2,2006,98106,No,No,Regular,Regular,No,343.51
20798,3,2,1760,3,2015,98116,No,No,Regular,Good,No,365.88
20799,3,2,1420,2,2007,98133,No,No,Regular,Regular,No,204.23
20800,3,2,1650,3,2007,98133,No,No,Regular,Regular,No,229.09
20801,3,2,2320,1,2008,98053,No,No,Regular,Regular,No,313.81
20802,4,2,2628,2,2014,98001,No,No,Regular,Good,No,189.94
20803,4,2,2520,2,2009,98072,No,No,Regular,Regular,No,212.7
20804,5,3,2880,2,2012,98038,No,No,Regular,Regular,No,145.8
20805,3,2,1440,3,2014,98117,No,No,Regular,Regular,No,325.69
20806,3,2,2185,2,2009,98030,No,No,Regular,Good,No,171.17
20807,4,1,1500,2,2014,98108,No,No,Regular,Regular,No,121.71
20808,3,2,1769,2,2012,98092,No,No,Regular,Good,No,189.31
20809,4,4,3650,2,2013,98006,No,No,Regular,Good,No,219.15
20810,4,2,2160,2,2010,98038,No,No,Regular,Regular,No,177.31
20811,3,2,1820,2,1999,98014,No,No,Regular,Regular,No,318.68
20812,3,2,2370,2,2014,98038,No,No,Regular,Regular,No,148.52
20813,3,3,3180,2,2008,98109,No,No,Regular,Good,No,416.67
20814,3,2,1780,2,2011,98038,No,No,Regular,Regular,No,175.28
20815,4,3,2650,2,2011,98027,No,No,Regular,Regular,No,254.7
20816,5,2,3300,2,2007,98052,No,No,Regular,Good,No,334.85
20817,2,2,1160,3,2007,98107,No,No,Regular,Regular,No,357.76
20818,3,3,3460,2,2007,98116,No,No,Regular,Good,No,361.27
20819,3,2,1390,2,2009,98118,No,No,Regular,Regular,No,150.22
20820,2,2,1260,3,2006,98107,No,No,Regular,Regular,No,358.73
20821,5,2,2940,2,2010,98052,No,No,Regular,Regular,No,284.69
20822,5,3,3190,2,2013,98052,No,No,Regular,Regular,No,244.51
20823,4,3,3930,2,2007,98105,No,No,Regular,Good,No,377.86
20824,5,3,3570,2,2014,98040,No,No,Regular,Good,No,448.18
20825,3,2,2420,2,2014,98038,No,No,Regular,Regular,No,152.87
20826,3,2,3400,2,2009,98056,No,No,Regular,Good,No,155.88
20827,4,2,2478,2,2012,98030,No,No,Regular,Regular,No,155.77
20828,4,2,3070,2,2009,98144,No,No,Regular,Good,No,618.89
20829,4,3,3200,2,2013,98198,No,No,Regular,Good,No,229.69
20830,5,3,5790,2,2014,98006,No,No,Regular,Good,No,302.25
20831,3,2,1590,3,2014,98136,No,No,Regular,Regular,No,308.14
20832,3,3,1730,2,2008,98106,No,No,Regular,Regular,No,206.65
20833,4,2,2303,2,2013,98001,No,No,Regular,Regular,No,143.29
20834,3,2,1790,2,2013,98065,No,No,Regular,Regular,No,231.28
20835,3,3,2490,2,2005,98027,No,No,Regular,Regular,No,214.26
20836,4,2,2669,2,2014,98092,No,No,Regular,Good,No,150.77
20837,4,3,2610,2,2008,98027,No,No,Regular,Good,No,277.78
20838,6,5,6160,2,2007,98074,No,No,Regular,Good,No,206.98
20839,2,1,1290,2,2014,98106,No,No,Regular,Regular,No,185.89
20840,5,3,3560,2,2013,98106,No,No,Regular,Regular,No,173.3
20841,4,3,4360,2,2007,98027,No,No,Regular,Good,No,288.53
20842,3,2,1230,2,2009,98199,No,No,Regular,Regular,No,353.66
20843,4,3,3640,2,2005,98074,No,No,Regular,Good,No,254.12
20844,2,2,1780,3,1981,98107,No,No,Regular,Regular,No,354.78
20845,3,1,1140,3,2005,98103,No,No,Regular,Regular,No,350.87
20846,3,2,1270,3,2006,98103,No,No,Regular,Regular,No,291.3
20847,5,3,2780,2,2005,98059,No,No,Regular,Regular,No,170.86
20848,4,2,1912,2,2012,98001,No,No,Regular,Regular,No,184.62
20849,4,2,2300,2,2006,98023,No,No,Regular,Regular,No,143.46
20850,3,2,2828,2,2013,98030,No,No,Regular,Regular,No,129.77
20851,4,2,2425,2,2013,98001,No,No,Regular,Good,No,184.54
20852,4,3,3730,2,2015,98103,No,No,Regular,Good,No,159.52
20853,1,1,730,1,2009,98144,No,No,Regular,Regular,No,445.21
20854,2,2,1990,3,2005,98102,No,No,Regular,Good,No,346.73
20855,3,2,1300,2,2008,98144,No,No,Regular,Regular,No,253.81
20856,4,2,2560,2,2014,98188,No,No,Regular,Regular,No,156.05
20857,5,2,2450,2,2007,98011,No,No,Regular,Regular,No,226.53
20858,2,1,1440,2,2011,98126,No,No,Regular,Regular,No,296.53
20859,3,2,1140,3,2007,98103,No,No,Regular,Regular,No,328.95
20860,2,1,1110,2,2005,98119,No,No,Regular,Regular,No,449.55
20861,3,2,2620,2,2013,98053,No,No,Regular,Regular,No,286.26
20862,3,2,1690,2,2014,98106,No,No,Regular,Regular,No,199.35
20863,2,2,1950,3,2009,98144,No,No,Regular,Regular,No,284.62
20864,4,3,3530,2,2007,98033,No,No,Regular,Good,No,361.19
20865,4,3,3310,2,2014,98116,No,No,Regular,Good,No,302.1
20866,5,3,2620,2,2009,98115,No,No,Regular,Good,No,372.14
20867,3,2,1350,2,2010,98031,No,No,Regular,Regular,No,221.48
20868,2,2,1741,2,2007,98034,No,No,Regular,Regular,No,275.13
20869,3,2,1650,3,2007,98133,No,No,Regular,Regular,No,259.39
20870,3,2,1890,2,2012,98074,No,No,Regular,Regular,No,216.4
20871,3,3,1950,3,2009,98004,No,No,Regular,Good,No,409.49
20872,4,3,4490,2,2006,98065,No,No,Regular,Good,No,153.45
20873,6,2,3206,2,2012,98032,No,No,Regular,Regular,No,116.97
20874,4,3,4130,2,2011,98042,No,No,Regular,Good,No,187.65
20875,5,3,2800,2,2014,98059,No,No,Regular,Regular,No,228.57
20876,4,3,1984,2,2010,98002,No,No,Regular,Regular,No,151.21
20877,4,2,2750,2,2014,98059,No,No,Regular,Good,No,228.0
20878,3,2,1740,1,2010,98022,No,No,Regular,Regular,No,158.05
20879,4,2,1800,2,2014,98106,No,No,Regular,Regular,No,196.0
20880,3,2,1540,3,2008,98103,No,No,Regular,Regular,No,366.88
20881,4,2,2030,2,2015,98117,No,No,Regular,Good,No,376.85
20882,4,2,3310,2,2007,98072,No,No,Regular,Good,No,194.56
20883,3,1,1270,3,2007,98115,No,No,Regular,Regular,No,362.99
20884,5,2,2406,2,2006,98001,No,No,Regular,Regular,No,112.43
20885,2,2,1540,3,2007,98122,No,No,Regular,Good,No,415.58
20886,4,2,2820,2,2013,98001,No,No,Regular,Good,No,162.06
20887,5,2,2540,2,2014,98168,No,No,Regular,Regular,No,139.76
20888,2,2,1230,3,2007,98103,No,No,Regular,Regular,No,289.43
20889,4,2,1900,2,2014,98106,No,No,Regular,Regular,No,223.68
20890,5,2,2920,2,2007,98059,No,No,Regular,Regular,No,192.64
20891,3,2,1450,2,2008,98107,No,No,Regular,Regular,No,317.24
20892,4,3,5370,2,2005,98042,No,No,Regular,Good,No,147.11
20893,3,2,1270,3,2006,98103,No,No,Regular,Regular,No,315.75
20894,3,2,2550,2,2014,98115,No,No,Regular,Good,No,429.41
20895,4,3,3070,2,2007,98052,No,No,Regular,Good,No,276.87
20896,3,2,1450,2,2010,98038,No,No,Regular,Regular,No,189.31
20897,5,3,4230,2,2008,98004,No,No,Regular,Good,No,458.63
20898,4,2,3480,2,2003,98053,No,No,Regular,Good,No,232.18
20899,3,2,1490,2,2009,98106,No,No,Regular,Regular,No,209.4
20900,3,2,1200,3,2005,98133,No,No,Regular,Regular,No,266.67
20901,3,2,2150,2,2013,98019,No,No,Regular,Regular,No,190.7
20902,3,3,3690,2,2001,98065,No,No,Regular,Good,No,196.48
20903,4,2,1900,2,2007,98178,No,No,Regular,Regular,No,176.32
20904,4,3,1690,2,2014,98052,No,No,Regular,Regular,No,307.69
20905,4,2,2790,2,2013,98045,No,No,Regular,Regular,No,191.08
20906,3,2,1936,2,2014,98001,No,No,Regular,Regular,No,141.99
20907,2,2,1150,2,2013,98027,No,No,Regular,Regular,No,282.61
20908,4,2,2040,2,2011,98168,No,No,Regular,Regular,No,171.57
20909,4,2,2470,2,2006,98028,No,No,Regular,Good,No,222.67
20910,4,2,1890,2,2014,98042,No,No,Regular,Regular,No,165.0
20911,3,2,1626,2,2007,98122,No,No,Regular,Regular,No,323.49
20912,4,2,2250,2,2012,98038,No,No,Regular,Regular,No,166.67
20913,3,2,1350,2,2007,98106,No,No,Regular,Regular,No,222.22
20914,3,2,1460,2,2008,98107,No,No,Regular,Regular,No,298.63
20915,3,2,2056,2,2014,98092,No,No,Regular,Regular,No,147.37
20916,2,2,1160,2,2012,98119,No,No,Regular,Regular,No,452.59
20917,3,3,1384,2,2006,98102,No,No,Regular,Regular,No,415.46
20918,2,1,1100,3,2008,98103,No,No,Regular,Regular,No,381.82
20919,3,2,2456,2,2012,98023,No,No,Regular,Regular,No,134.34
20920,4,4,4500,2,2009,98029,No,No,Regular,Good,No,406.67
20921,4,3,3780,1,2006,98006,No,Yes,Regular,Good,No,310.85
20922,2,2,1320,2,2014,98107,No,No,Regular,Regular,No,378.75
20923,4,3,5940,2,2004,98065,No,No,Regular,Good,No,193.43
20924,3,2,1650,1,2009,98065,No,No,Regular,Regular,No,242.42
20925,3,3,1670,1,2014,98022,No,No,Regular,Regular,No,147.87
20926,3,3,1610,2,2005,98102,No,No,Regular,Regular,No,391.3
20927,5,2,3370,2,2006,98059,No,No,Regular,Good,No,166.47
20928,4,2,2660,2,2010,98042,No,No,Regular,Regular,No,107.89
20929,3,3,1690,2,2008,98109,No,No,Regular,Regular,No,355.03
20930,3,2,1620,3,2014,98122,No,No,Regular,Regular,No,302.47
20931,3,1,1300,2,2011,98108,No,No,Regular,Regular,No,253.85
20932,4,2,1610,2,2013,98042,No,No,Regular,Regular,No,178.23
20933,3,3,3530,2,2015,98109,No,No,Regular,Good,No,439.09
20934,4,2,3550,2,2007,98052,No,No,Regular,Good,No,247.89
20935,3,3,1730,3,2014,98117,No,No,Regular,Regular,No,333.79
20936,5,2,2400,2,2011,98038,No,No,Regular,Regular,No,168.75
20937,3,2,1420,3,2014,98107,No,No,Regular,Regular,No,359.15
20938,2,1,1220,2,2008,98199,No,No,Regular,Regular,No,381.15
20939,4,2,2360,2,2013,98112,No,No,Regular,Good,No,550.85
20940,4,3,3990,2,2007,98055,No,No,Regular,Good,No,152.63
20941,3,2,1260,3,2004,98103,No,No,Regular,Regular,No,266.67
20942,3,2,1580,2,2013,98126,No,No,Regular,Regular,No,237.34
20943,3,2,1760,2,2005,98059,No,No,Regular,Regular,No,167.33
20944,5,3,3420,2,2008,98115,No,No,Regular,Good,No,270.47
20945,5,2,2870,2,2006,98052,No,No,Regular,Good,No,254.36
20946,4,2,1934,2,2013,98001,No,No,Regular,Regular,No,144.78
20947,3,1,1220,3,2014,98107,No,No,Regular,Regular,No,409.84
20948,3,2,2450,2,2013,98065,No,No,Regular,Good,No,246.94
20949,3,3,1860,3,2007,98155,No,No,Regular,Regular,No,204.27
20950,3,2,1500,3,2008,98109,No,No,Regular,Regular,No,403.33
20951,2,1,1570,3,2007,98004,No,No,Regular,Good,No,458.6
20952,3,2,1280,2,2014,98122,No,No,Regular,Good,No,429.61
20953,3,2,3192,2,2014,98023,No,No,Regular,Regular,No,133.77
20954,3,2,1690,3,2005,98122,No,No,Regular,Regular,No,291.12
20955,2,2,1590,2,2014,98029,No,No,Regular,Regular,No,263.64
20956,3,2,2870,2,2012,98011,No,No,Regular,Good,No,226.48
20957,4,2,2580,2,2005,98038,No,No,Regular,Regular,No,147.27
20958,4,2,1830,2,2012,98198,No,No,Regular,Regular,No,147.43
20959,4,2,2927,2,2011,98042,No,No,Regular,Regular,No,139.05
20960,3,1,1320,3,2008,98103,No,No,Regular,Regular,No,439.39
20961,3,2,1720,2,2011,98053,No,No,Regular,Regular,No,226.57
20962,2,1,828,1,1968,98001,No,No,Regular,Regular,Yes,132.85
20963,3,1,1040,2,2015,98144,No,No,Regular,Good,No,221.15
20964,4,2,2790,2,2014,98045,No,No,Regular,Regular,No,191.18
20965,3,2,1410,2,2014,98108,No,No,Regular,Regular,No,209.57
20966,4,4,4040,2,2006,98052,No,No,Regular,Good,No,212.87
20967,4,3,3370,2,2007,98029,No,No,Regular,Good,No,240.95
20968,3,2,1660,2,2009,98118,No,No,Regular,Regular,No,195.48
20969,2,1,910,1,2004,98038,No,No,Regular,Regular,No,212.09
20970,3,2,1280,3,2005,98103,No,No,Regular,Regular,No,277.34
20971,4,2,2360,2,2008,98028,No,No,Regular,Regular,No,222.46
20972,3,2,2529,2,2012,98042,No,No,Regular,Regular,No,146.68
20973,4,3,4700,1,2002,98033,No,No,Regular,Good,No,264.26
20974,3,2,2780,1,2006,98045,No,No,Regular,Good,No,341.73
20975,4,2,3540,2,2014,98074,No,No,Regular,Good,No,251.13
20976,3,2,1580,2,2014,98107,No,No,Regular,Regular,No,446.2
20977,3,2,1700,2,2014,98168,No,No,Regular,Regular,No,157.65
20978,3,2,1600,2,2013,98056,No,No,Regular,Regular,No,190.91
20979,2,1,1410,1,2011,98027,No,No,Regular,Good,No,283.62
20980,3,1,1580,3,2014,98115,No,No,Regular,Regular,No,313.29
20981,3,3,3940,2,2014,98166,No,No,Regular,Good,No,217.6
20982,5,2,4450,2,2014,98011,No,No,Regular,Good,No,190.1
20983,4,2,2009,2,2014,98092,No,No,Regular,Regular,No,150.93
20984,6,5,2732,2,2009,98002,No,No,Regular,Regular,No,125.55
20985,3,2,2090,2,2005,98042,No,No,Regular,Regular,No,143.54
20986,2,2,980,3,2008,98117,No,No,Regular,Regular,No,341.73
20987,5,3,2815,2,2012,98055,No,No,Regular,Good,No,169.63
20988,4,2,3170,2,2008,98033,No,No,Regular,Good,No,258.68
20989,5,3,3030,2,2014,98106,No,No,Regular,Regular,No,191.42
20990,2,2,1280,2,2006,98103,No,No,Regular,Regular,No,273.44
20991,3,2,2030,3,2007,98004,No,No,Regular,Good,No,448.28
20992,3,2,2490,2,2012,98059,No,No,Regular,Regular,No,166.27
20993,3,2,3030,2,2009,98059,No,No,Regular,Regular,No,173.27
20994,2,2,1470,3,2008,98103,No,No,Regular,Regular,No,442.18
20995,3,2,1620,2,2012,98027,No,No,Regular,Regular,No,277.78
20996,4,3,5520,2,2008,98006,No,No,Regular,Good,No,230.07
20997,3,3,3200,2,2007,98011,No,No,Regular,Good,No,218.44
20998,4,2,2580,2,2013,98033,No,No,Regular,Regular,No,348.45
20999,4,3,2050,2,2014,98001,No,No,Regular,Regular,No,172.44
21000,3,2,2430,2,2011,98065,No,No,Regular,Regular,No,199.59
21001,4,3,3060,2,2014,98027,No,No,Regular,Good,No,255.85
21002,2,2,1540,2,2008,98177,No,No,Regular,Regular,No,343.51
21003,3,3,1310,2,2008,98107,No,No,Regular,Regular,No,392.9
21004,3,2,1800,2,2014,98065,No,No,Regular,Regular,No,227.4
21005,3,2,2370,2,2014,98038,No,No,Regular,Regular,No,163.97
21006,3,2,1445,2,2004,98027,No,No,Regular,Regular,No,287.2
21007,3,2,1450,2,2006,98122,No,No,Regular,Regular,No,359.66
21008,3,2,1740,3,2008,98116,No,No,Regular,Regular,No,333.33
21009,4,2,3560,3,2014,98052,No,No,Regular,Regular,No,247.91
21010,3,2,2130,2,2010,98118,No,No,Regular,Good,No,246.48
21011,5,2,2980,2,2007,98028,No,No,Regular,Good,No,172.82
21012,3,3,2840,2,2014,98065,No,No,Regular,Good,No,207.54
21013,4,2,3420,2,2009,98052,No,No,Regular,Good,No,221.49
21014,3,2,1660,2,2013,98038,No,No,Regular,Regular,No,171.08
21015,2,2,1150,2,2013,98027,No,No,Regular,Regular,No,294.35
21016,3,2,1410,2,2005,98027,No,No,Regular,Regular,No,269.15
21017,3,2,1420,2,2007,98109,No,No,Regular,Good,No,387.32
21018,3,2,1860,2,2010,98038,No,No,Regular,Regular,No,158.55
21019,2,1,1340,2,2008,98144,No,No,Regular,Regular,No,257.46
21020,2,1,1530,2,2005,98122,No,No,Regular,Regular,No,294.12
21021,3,2,1509,3,2014,98133,No,No,Regular,Regular,No,278.33
21022,3,2,2350,2,2013,98029,No,No,Regular,Regular,No,314.89
21023,2,1,1010,3,2007,98125,No,No,Regular,Regular,No,283.17
21024,5,3,4495,2,2013,98011,No,No,Regular,Good,No,193.55
21025,3,2,1580,3,2009,98119,No,No,Regular,Good,No,460.13
21026,4,3,2750,2,2012,98038,No,No,Regular,Good,No,143.64
21027,4,2,1890,2,2005,98029,No,No,Regular,Regular,No,283.07
21028,3,2,1320,2,2007,98106,No,No,Regular,Regular,No,193.18
21029,4,2,2150,2,2006,98002,No,No,Regular,Regular,No,120.93
21030,4,2,3340,2,2014,98052,No,No,Regular,Good,No,242.51
21031,3,2,1850,2,2010,98053,No,No,Regular,Regular,No,194.48
21032,2,2,1950,2,2012,98118,No,No,Regular,Good,No,256.41
21033,5,3,4240,2,2014,98053,No,No,Regular,Good,No,247.64
21034,4,3,2700,2,2006,98118,No,No,Regular,Good,No,300.0
21035,5,4,3040,2,2011,98065,No,No,Regular,Regular,No,199.01
21036,4,2,2460,2,2005,98033,No,No,Regular,Regular,No,296.75
21037,4,2,2110,2,2013,98042,No,No,Regular,Regular,No,154.98
21038,2,1,780,2,2009,98144,No,No,Regular,Regular,No,474.36
21039,5,3,2640,2,2001,98065,No,No,Regular,Regular,No,173.86
21040,5,4,5190,2,2013,98039,No,Yes,Regular,Good,No,558.77
21041,4,2,2420,2,2013,98042,No,No,Regular,Regular,No,150.83
21042,4,2,1987,2,2011,98001,No,No,Regular,Regular,No,128.33
21043,1,1,720,1,1920,98116,No,No,Regular,Regular,No,520.83
21044,2,1,1130,2,2006,98116,No,No,Regular,Regular,No,331.86
21045,4,2,2810,2,2014,98038,No,No,Regular,Good,No,184.48
21046,3,3,1500,2,2007,98106,No,No,Regular,Regular,No,230.67
21047,4,2,1390,3,2008,98027,No,No,Regular,Regular,No,217.31
21048,4,2,2500,2,2013,98065,No,No,Regular,Good,No,230.0
21049,4,3,3906,2,2014,98001,No,No,Regular,Good,No,140.8
21050,5,6,7120,2,2007,98006,No,No,Regular,Good,No,126.4
21051,3,2,1470,2,2006,98122,No,No,Regular,Regular,No,270.41
21052,5,3,3230,2,2007,98052,No,No,Regular,Good,No,332.82
21053,3,2,2700,2,2014,98075,No,No,Regular,Good,No,287.37
21054,4,2,4073,2,2008,98001,No,No,Regular,Regular,No,125.21
21055,4,2,3361,2,2014,98092,No,No,Regular,Good,No,140.22
21056,4,2,1610,2,2010,98038,No,No,Regular,Regular,No,178.88
21057,4,3,3830,2,2014,98052,No,No,Regular,Good,No,258.48
21058,3,3,1470,2,2008,98108,No,No,Regular,Regular,No,204.08
21059,5,3,3190,1,2013,98178,No,No,Regular,Good,No,208.45
21060,4,3,3250,2,2014,98065,No,No,Regular,Good,No,215.13
21061,3,2,1490,2,2009,98028,No,No,Regular,Regular,No,261.74
21062,5,2,2900,2,2008,98075,No,No,Regular,Regular,No,231.03
21063,4,2,2540,2,2005,98108,No,No,Regular,Good,No,191.73
21064,5,2,3360,2,2014,98011,No,No,Regular,Good,No,229.17
21065,2,1,860,2,2007,98144,No,No,Regular,Regular,No,374.36
21066,4,2,3020,2,2006,98072,No,No,Regular,Good,No,203.15
21067,3,2,1330,3,2002,98133,No,No,Regular,Regular,No,225.56
21068,4,2,2578,2,2014,98092,No,No,Regular,Good,No,155.53
21069,4,2,2640,2,2014,98038,No,No,Regular,Regular,No,147.54
21070,3,1,1260,2,2011,98106,No,No,Regular,Regular,No,202.38
21071,3,2,1990,3,2012,98102,No,No,Regular,Good,No,542.71
21072,5,3,3340,2,2014,98065,No,No,Regular,Good,No,190.97
21073,4,2,2840,2,2013,98056,No,No,Regular,Good,No,224.02
21074,3,2,1530,3,2009,98103,No,No,Regular,Regular,No,245.1
21075,3,2,1780,3,2006,98107,No,No,Regular,Regular,No,329.49
